dataset,filtering,source,relation_1,relation_2,relation_3,relation_1_path,relation_2_path,relation_3_path,binary_join_median_runtime,worst_case_optimal_join_median_runtime,speedup,faster_class,join_0_size,join_0_explosion_factor,join_0_n_chains,join_0_avg_chain_length,join_0_ams_array_mean_per_update,join_0_size_if_chains_larger_3,join_0_size_if_chains_larger_6,join_1_size,join_1_n_chains,join_1_avg_chain_length,join_1_ams_array_mean_per_update,predicted_join_size,both_joins_avg_chain_length,both_joins_combined_size,larger_join_avg_chain_length,chain_diff,max_avg_chain_length,min_avg_chain_length,min_ams_sketch,n_unique_relations,explosion_factor,join_0_vs_join_1_size,explosion_factor_join_0,explosion_factor_join_1,explosion_factor_max_both,explosion_factor_min_both,execution_time
snb-sf-3,False,parquet,Tag_hasType_TagClass_r,Tag_hasType_TagClass,TagClass_isSubclassOf_TagClass_r,data/SNB3-parquet/tag_hastype_tagclass.parquet,data/SNB3-parquet/tag_hastype_tagclass.parquet,data/SNB3-parquet/tagclass_issubclassof_tagclass.parquet,0.0064168,0.0052296,1.2183026390734766,1,70,1.0,19,3.6842105263157894,10.028571428571428,1,1,16048,16048,1.0,3057.4796236291127,37926.0,3.6842105263157894,16118,1.0,2.6842105263157894,3.6842105263157894,1.0,10.028571428571428,3,4.706042933366422,0.0043619142572283,541.8,2.363285144566301,2.363285144566301,541.8,0.0064168
snb-sf-1,False,parquet,Person_likes_Post_r,Forum_hasMember_Person_r,Forum_containerOf_Post,data/SNB1-parquet/person_likes_post.parquet,data/SNB1-parquet/forum_hasmember_person.parquet,data/SNB1-parquet/forum_containerof_post.parquet,3.3326010000000004,1.0166862,7.839761311497624,1,760455,760455.0,80345,9.464870247059556,101.5109638308644,1,1,760455,527919,1.440476664033687,101.5109638308644,77194520.0,13.633924718996049,1520910,1.440476664033687,8.02439358302587,9.464870247059556,1.440476664033687,101.5109638308644,3,101.5109638308644,1.0,101.5109638308644,101.5109638308644,101.5109638308644,101.5109638308644,3.3326010000000004
snb-sf-1,False,parquet,Comment_replyOf_Comment_r,Comment_replyOf_Comment,Message_replyOf_Message,data/SNB1-parquet/comment_replyof_comment.parquet,data/SNB1-parquet/comment_replyof_comment.parquet,data/SNB1-parquet/message_replyof_message.parquet,0.2994877999999999,0.352838,0.8603108505847766,0,789020,1.0,789020,1.0,2.9052064586449013,1,1,789020,357025,2.2099852951473986,2.9052064586449013,2292266.0,2.2099852951473986,1578040,2.2099852951473986,1.2099852951473986,2.2099852951473986,1.0,2.9052064586449013,3,2.9052064586449013,1.0,2.9052064586449013,2.9052064586449013,2.9052064586449013,2.9052064586449013,0.2994877999999999
snb-sf-1,False,parquet,Person_likes_Post_r,Person_knows_Person,Post_hasCreator_Person_r,data/SNB1-parquet/person_likes_post.parquet,data/SNB1-parquet/person_knows_person.parquet,data/SNB1-parquet/post_hascreator_person.parquet,6.609157999999999,10.5784612,0.6806519288775799,0,173014,173014.0,8457,20.458082062196997,88.27646317639035,1,1,61491194,47461581,1.2955993606702652,3040.6845993427937,83690418.0,26.50547804032225,61664208,1.2955993606702652,19.16248270152673,20.458082062196997,1.2955993606702652,88.27646317639035,3,2.714392050571703,0.002813638648812,483.720496607211,1.3610146844766098,1.3610146844766098,483.720496607211,6.609157999999999
snb-sf-10,False,parquet,Comment_replyOf_Comment_r,Comment_replyOf_Comment,Message_replyOf_Message,data/SNB10-parquet/comment_replyof_comment.parquet,data/SNB10-parquet/comment_replyof_comment.parquet,data/SNB10-parquet/message_replyof_message.parquet,3.5395961999999996,4.4583134,0.7904363000466901,0,8274158,1.0,8274158,1.0,3.2458853215034087,1,1,8274158,3734301,2.215718015232302,3.2458853215034087,26856968.0,2.215718015232302,16548316,2.215718015232302,1.215718015232302,2.215718015232302,1.0,3.2458853215034087,3,3.2458853215034087,1.0,3.2458853215034087,3.2458853215034087,3.2458853215034087,3.2458853215034087,3.5395961999999996
snb-sf-3,False,parquet,Comment_replyOf_Comment_r,Comment_replyOf_Post,Comment_replyOf_Post_r,data/SNB3-parquet/comment_replyof_comment.parquet,data/SNB3-parquet/comment_replyof_post.parquet,data/SNB3-parquet/comment_replyof_post.parquet,4.104898,1.5092886,2.8224904376736,1,2918424,1.0,637624,4.577029722846066,6.373744527868466,1,1,2425043,1096218,2.2121904584672025,3.41635674089078,301018.5,10.125261481000852,5343467,4.577029722846066,2.3648392643788636,4.577029722846066,2.2121904584672025,3.41635674089078,3,0.112667861521368,1.2034524748633324,0.1031441970049588,0.1241291391534088,0.1031441970049588,0.1241291391534088,4.104898
snb-sf-1,False,parquet,Forum_containerOf_Post,Post_hasCreator_Person,Forum_hasModerator_Person_r,data/SNB1-parquet/forum_containerof_post.parquet,data/SNB1-parquet/post_hascreator_person.parquet,data/SNB1-parquet/forum_hasmoderator_person.parquet,1.1186630000000002,0.498438,2.2476309383260373,1,100825,100825.0,10293,9.795492081997477,21.933915199603273,1,1,1121226,1121226,1.0,0.8603626744295976,0.0,9.795492081997477,1222051,1.0,8.795492081997475,9.795492081997477,1.0,0.8603626744295976,3,0.0,0.0899238868881028,0.0,0.0,0.0,0.0,1.1186630000000002
snb-sf-1,False,parquet,Person_knows_Person,Forum_hasModerator_Person_r,Forum_hasMember_Person,data/SNB1-parquet/person_knows_person.parquet,data/SNB1-parquet/forum_hasmoderator_person.parquet,data/SNB1-parquet/forum_hasmember_person.parquet,1.982411,0.4162484,4.867463992653668,1,100494,100494.0,10272,9.783294392523365,22.19571317690608,1,1,1327451,1327451,1.0,920.4323270689464,25912640.5,9.783294392523365,1427945,1.0,8.783294392523365,9.783294392523365,1.0,22.19571317690608,3,36.29361144862022,0.0757044892805836,257.85261309132886,19.520600383742977,19.520600383742977,257.85261309132886,1.982411
snb-sf-10,False,parquet,Comment_isLocatedIn_Country_r,Message_replyOf_Message_r,Comment_isLocatedIn_Country,data/SNB10-parquet/comment_islocatedin_country.parquet,data/SNB10-parquet/message_replyof_message.parquet,data/SNB10-parquet/comment_islocatedin_country.parquet,6.5382964999999995,17.957174666666663,0.3882722454823977,0,18195211,1.0,18195211,1.0,4.3949097375127995,18195211,18195211,18196073,111,163928.5855855856,889318.0226857191,1349266862.0,163928.5855855856,36391284,163928.5855855856,163927.5855855856,163928.5855855856,1.0,4.3949097375127995,3,74.15329791606143,0.999952627141032,74.15505442613444,74.15154148919935,74.15154148919935,74.15505442613444,6.5382964999999995
snb-sf-1,False,parquet,Person_knows_Person,Person_workAt_Company,Person_workAt_Company_r,data/SNB1-parquet/person_knows_person.parquet,data/SNB1-parquet/person_workat_company.parquet,data/SNB1-parquet/person_workat_company.parquet,0.1266664,0.1721418,0.7592907410293609,0,22002,22002.0,1542,14.268482490272374,56.80069993636942,1,1,1250818,1067245,1.1720064277649462,19999.911044612407,155626368.0,16.72275319305081,1272820,1.1720064277649462,13.096476062507428,14.268482490272374,1.1720064277649462,56.80069993636942,3,244.5379048097924,0.0175900890457284,7073.282792473411,124.41967416522628,124.41967416522628,7073.282792473411,0.1266664
snb-sf-3,False,parquet,Person_isLocatedIn_City_r,Person_knows_Person_r,Person_isLocatedIn_City,data/SNB3-parquet/person_islocatedin_city.parquet,data/SNB3-parquet/person_knows_person.parquet,data/SNB3-parquet/person_islocatedin_city.parquet,0.073076,0.0960652,0.7397644124280747,0,25053,25053.0,1343,18.654504839910647,22.56827525645631,1,1,494476,494476,1.0,523.104712867763,11732194.0,18.654504839910647,519529,1.0,17.654504839910647,18.654504839910647,1.0,22.56827525645631,3,45.1647319013953,0.0506657552641584,468.2949746537341,23.72651857724136,23.72651857724136,468.2949746537341,0.073076
snb-sf-1,False,parquet,Forum_containerOf_Post,Post_hasCreator_Person,Forum_hasMember_Person_r,data/SNB1-parquet/forum_containerof_post.parquet,data/SNB1-parquet/post_hascreator_person.parquet,data/SNB1-parquet/forum_hasmember_person.parquet,0.3765232,0.3997974,0.941514662468412,0,1121226,1.0,1121226,1.0,0.8603626744295976,1121226,1121226,1121226,109678,10.222888820000366,261.2889747472856,0.0,10.222888820000366,2242452,10.222888820000366,9.222888820000366,10.222888820000366,1.0,0.8603626744295976,3,0.0,1.0,0.0,0.0,0.0,0.0,0.3765232
snb-sf-3,False,parquet,Message_replyOf_Message,Message_replyOf_Message_r,Comment_replyOf_Comment,data/SNB3-parquet/message_replyof_message.parquet,data/SNB3-parquet/message_replyof_message.parquet,data/SNB3-parquet/comment_replyof_comment.parquet,1.2015876,2.5608858000000003,0.4603239984976488,0,2425043,1.0,2425043,1.0,3.41635674089078,2425043,1,5343577,1733841,3.0819302346639628,5.146116917562899,8587616.0,3.0819302346639628,7768620,3.0819302346639628,2.0819302346639628,3.0819302346639628,1.0,3.41635674089078,3,2.210847228980179,0.453823908591567,3.541222155648374,1.6070912798673995,1.6070912798673995,3.541222155648374,1.2015876
snb-sf-3,False,parquet,Post_hasCreator_Person_r,Person_likes_Post_r,Person_knows_Person_r,data/SNB3-parquet/post_hascreator_person.parquet,data/SNB3-parquet/person_likes_post.parquet,data/SNB3-parquet/person_knows_person.parquet,21.4112014,26.082702333333337,0.8098227508285787,0,528896,528896.0,21893,24.158224089891743,96.99328979610358,1,1,140820489,108160696,1.3019562022788758,3243.3837040077315,4995473.5,31.452949689877507,141349385,1.3019562022788758,22.85626788761287,24.158224089891743,1.3019562022788758,96.99328979610358,3,0.0706826350889323,0.0037558170956216,9.445096011314131,0.0354740530690814,0.0354740530690814,9.445096011314131,21.4112014
snb-sf-3,False,parquet,Comment_hasTag_Tag,Comment_hasTag_Tag_r,Comment_replyOf_Comment,data/SNB3-parquet/comment_hastag_tag.parquet,data/SNB3-parquet/comment_hastag_tag.parquet,data/SNB3-parquet/comment_replyof_comment.parquet,1.4691116000000002,3.1001252,0.4747346292830397,0,2425042,1.0,2425042,1.0,3.4164010355284566,2425042,2425042,6754220,12996,519.715297014466,2786.6843434178927,46328520.0,519.715297014466,9179262,519.715297014466,518.715297014466,519.715297014466,1.0,3.4164010355284566,3,10.094170969300146,0.3590410143584307,19.104213452797932,6.8591961766125475,6.8591961766125475,19.104213452797932,1.4691116000000002
snb-sf-1,False,parquet,Comment_hasTag_Tag,Post_hasTag_Tag_r,Comment_replyOf_Post_r,data/SNB1-parquet/comment_hastag_tag.parquet,data/SNB1-parquet/post_hastag_tag.parquet,data/SNB1-parquet/comment_replyof_post.parquet,0.5452648,0.6990139999999999,0.7945485178010466,0,751933,1.0,228792,3.2865353683695235,819.8113209554575,1,1,3116496,3116496,1.0,28.663164977590217,11545962.5,3.2865353683695235,3868429,1.0,2.2865353683695235,3.2865353683695235,1.0,28.663164977590217,3,5.969328892943363,0.2412751372053742,15.355041606100544,3.704789770306139,3.704789770306139,15.355041606100544,0.5452648
snb-sf-1,False,parquet,Forum_hasMember_Person,Person_likes_Post,Forum_containerOf_Post_r,data/SNB1-parquet/forum_hasmember_person.parquet,data/SNB1-parquet/person_likes_post.parquet,data/SNB1-parquet/forum_containerof_post.parquet,0.4896172,0.479148,1.0546753260740789,1,760455,760455.0,80345,9.464870247059556,101.5109638308644,1,1,760455,527919,1.440476664033687,101.5109638308644,77194520.0,13.633924718996049,1520910,1.440476664033687,8.02439358302587,9.464870247059556,1.440476664033687,101.5109638308644,3,101.5109638308644,1.0,101.5109638308644,101.5109638308644,101.5109638308644,101.5109638308644,0.4896172
snb-sf-3,False,parquet,Comment_hasTag_Tag,Post_hasTag_Tag_r,Comment_replyOf_Post_r,data/SNB3-parquet/comment_hastag_tag.parquet,data/SNB3-parquet/post_hastag_tag.parquet,data/SNB3-parquet/comment_replyof_post.parquet,2.0018453999999997,2.1287826,0.8672535969109869,0,2305927,1.0,696022,3.313008784205097,2581.629319575165,1,1,9697085,9697085,1.0,29.90516737761915,0.0,3.313008784205097,12003012,1.0,2.313008784205097,3.313008784205097,1.0,29.90516737761915,3,0.0,0.2377958943331939,0.0,0.0,0.0,0.0,2.0018453999999997
snb-sf-3,False,parquet,Forum_hasMember_Person_r,Forum_hasModerator_Person,Person_knows_Person_r,data/SNB3-parquet/forum_hasmember_person.parquet,data/SNB3-parquet/forum_hasmoderator_person.parquet,data/SNB3-parquet/person_knows_person.parquet,1.1916129999999998,1.5692014,0.7438355829182856,0,245339,245339.0,25053,9.79279926555702,20.141004895267365,1,1,4079707,4079707,1.0,1098.2393701312374,63170505.0,9.79279926555702,4325046,1.0,8.792799265557019,9.79279926555702,1.0,20.141004895267365,3,29.211483531042212,0.0601364264639593,257.48252418082734,15.484078881154948,15.484078881154948,257.48252418082734,1.1916129999999998
snb-sf-1,False,parquet,Person_likes_Comment_r,Post_hasCreator_Person_r,Comment_replyOf_Post_r,data/SNB1-parquet/person_likes_comment.parquet,data/SNB1-parquet/post_hascreator_person.parquet,data/SNB1-parquet/comment_replyof_post.parquet,0.2139205999999999,0.2669356,0.7998257676877576,0,950027,1.0,950027,1.0,5.0343537604720705,1,1,601383,595365,1.0101080849562871,161.8450504919494,0.0,1.0101080849562871,1551410,1.0,0.0101080849562873,1.0101080849562871,1.0,5.0343537604720705,3,0.0,1.579737039457384,0.0,0.0,0.0,0.0,0.2139205999999999
snb-sf-10,False,parquet,Person_studyAt_University,Person_studyAt_University_r,Person_knows_Person,data/SNB10-parquet/person_studyat_university.parquet,data/SNB10-parquet/person_studyat_university.parquet,data/SNB10-parquet/person_knows_person.parquet,1.443808,1.8473156000000004,0.7421941786760641,0,55039,55039.0,3284,16.759744214372716,274.5586402369229,1,1,13675856,13675856,1.0,408452.6033669117,8438220745.0,16.759744214372716,13730895,1.0,15.759744214372716,16.759744214372716,1.0,274.5586402369229,3,1229.0853210952382,0.0040245378424575,153313.48216719055,617.0159107407975,617.0159107407975,153313.48216719055,1.443808
snb-sf-1,False,parquet,Forum_hasMember_Person,Person_knows_Person_r,Forum_hasMember_Person_r,data/SNB1-parquet/forum_hasmember_person.parquet,data/SNB1-parquet/person_knows_person.parquet,data/SNB1-parquet/forum_hasmember_person.parquet,11.782118,1.9632266,6.078666087181913,1,173014,173014.0,8457,20.458082062196997,88.27646317639035,173014,173014,2903558,92436,31.41154961270501,1140.8146281217737,196349495.0,642.6200596774913,3076572,31.41154961270501,10.953467550508009,31.41154961270501,20.458082062196997,88.27646317639035,3,127.64173567204018,0.0595868930463934,1134.876339486978,67.62375506189304,67.62375506189304,1134.876339486978,11.782118
snb-sf-3,False,parquet,Person_knows_Person_r,Person_studyAt_University,Person_studyAt_University_r,data/SNB3-parquet/person_knows_person.parquet,data/SNB3-parquet/person_studyat_university.parquet,data/SNB3-parquet/person_studyat_university.parquet,0.2177474,0.2754314,0.7970740535479095,0,20053,20053.0,2007,9.991529646238169,100.58485014711016,1,1,1853794,1853794,1.0,55632.26357459351,416606928.0,9.991529646238169,1873847,1.0,8.991529646238167,9.991529646238169,1.0,100.58485014711016,3,444.65415586224486,0.0108172752743832,20775.291876527204,224.73205113405265,224.73205113405265,20775.291876527204,0.2177474
snb-sf-10,False,parquet,Comment_hasCreator_Person_r,Comment_replyOf_Post,Post_hasCreator_Person,data/SNB10-parquet/comment_hascreator_person.parquet,data/SNB10-parquet/comment_replyof_post.parquet,data/SNB10-parquet/post_hascreator_person.parquet,5.149443,4.0684526,0.4594053370795839,0,8273483,1.0,8273483,1.0,253.6145562878415,1,1,9921916,9921916,1.0,5.273238354366233,3490482.5,1.0,18195399,1.0,0.0,1.0,1.0,5.273238354366233,3,0.3836664972282279,0.8338594077998644,0.4218879158874201,0.3517952076998031,0.3517952076998031,0.4218879158874201,5.149443
snb-sf-10,False,parquet,Person_likes_Comment_r,Comment_hasCreator_Person_r,Comment_replyOf_Comment_r,data/SNB10-parquet/person_likes_comment.parquet,data/SNB10-parquet/comment_hascreator_person.parquet,data/SNB10-parquet/comment_replyof_comment.parquet,2.9235362,3.9722482,0.7266431065053475,0,8274146,1.0,8274146,1.0,3.2461325918106834,1,1,6858481,6827583,1.004525466772063,193.38332452914867,5420015.0,1.004525466772063,15132627,1.0,0.0045254667720626,1.004525466772063,1.0,3.2461325918106834,3,0.7163349760752049,1.2064108656129542,0.6550543101366594,0.7902646373154639,0.6550543101366594,0.7902646373154639,2.9235362
snb-sf-1,False,parquet,Message_replyOf_Message,Comment_replyOf_Post,Comment_replyOf_Post_r,data/SNB1-parquet/message_replyof_message.parquet,data/SNB1-parquet/comment_replyof_post.parquet,data/SNB1-parquet/comment_replyof_post.parquet,1.1171572,0.966851,1.199447451409351,1,950417,1.0,209829,4.529483531828299,5.031846021272767,1,1,5607979,5607979,1.0,49.403141131591255,33514497.0,4.529483531828299,6558396,1.0,3.5294835318282987,4.529483531828299,1.0,5.031846021272767,3,10.220333447385611,0.1694758486078496,35.2629393203194,5.9762165657182384,5.9762165657182384,35.2629393203194,1.1171572
snb-sf-10,False,parquet,Message_replyOf_Message,Message_replyOf_Message,Message_replyOf_Message,data/SNB10-parquet/message_replyof_message.parquet,data/SNB10-parquet/message_replyof_message.parquet,data/SNB10-parquet/message_replyof_message.parquet,5.637291599999999,10.409950599999998,0.5349292536907355,0,18195210,1.0,5903806,3.081945782093788,4.394863868018011,1,1,18195210,18195210,1.0,4.394863868018011,79965471.0,3.081945782093788,36390420,1.0,2.081945782093788,3.081945782093788,1.0,4.394863868018011,1,4.394863868018011,1.0,4.394863868018011,4.394863868018011,4.394863868018011,4.394863868018011,5.637291599999999
snb-sf-10,False,parquet,Comment_isLocatedIn_Country,Post_isLocatedIn_Country_r,Comment_replyOf_Post_r,data/SNB10-parquet/comment_islocatedin_country.parquet,data/SNB10-parquet/post_islocatedin_country.parquet,data/SNB10-parquet/comment_replyof_post.parquet,3.6346944,4.333972999999999,0.8217645235748005,0,8273483,1.0,8273483,1.0,392089.2939612011,1,1,9921916,9921916,1.0,5.273238354366233,59724582.0,1.0,18195399,1.0,0.0,1.0,1.0,5.273238354366233,3,6.56480047510912,0.8338594077998644,7.21879551816327,6.019460555803939,6.019460555803939,7.21879551816327,3.6346944
snb-sf-10,False,parquet,Organisation_isLocatedIn_Place_r,Organisation_isLocatedIn_Place,Place_isPartOf_Place_r,data/SNB10-parquet/organisation_islocatedin_place.parquet,data/SNB10-parquet/organisation_islocatedin_place.parquet,data/SNB10-parquet/place_ispartof_place.parquet,0.0031311999999999,0.0037765999999999,0.9165739710789766,0,1342,1342.0,111,12.09009009009009,68.58792846497765,1,1,7955,7955,1.0,26.207668133249527,27071.0,12.09009009009009,9297,1.0,11.09009009009009,12.09009009009009,1.0,26.207668133249527,3,5.823599010433473,0.1686989314896291,20.172131147540984,3.403016970458831,3.403016970458831,20.172131147540984,0.0031311999999999
snb-sf-1,False,parquet,Forum_containerOf_Post_r,Forum_hasMember_Person,Post_hasCreator_Person_r,data/SNB1-parquet/forum_containerof_post.parquet,data/SNB1-parquet/forum_hasmember_person.parquet,data/SNB1-parquet/post_hascreator_person.parquet,0.373038,0.4064728000000001,0.9257045184171618,0,1121226,1.0,1121226,1.0,0.8603626744295976,1121226,1121226,1121226,109678,10.222888820000366,261.2889747472856,0.0,10.222888820000366,2242452,10.222888820000366,9.222888820000366,10.222888820000366,1.0,0.8603626744295976,3,0.0,1.0,0.0,0.0,0.0,0.0,0.373038
snb-sf-1,False,parquet,Comment_replyOf_Post_r,Person_likes_Comment_r,Post_hasCreator_Person_r,data/SNB1-parquet/comment_replyof_post.parquet,data/SNB1-parquet/person_likes_comment.parquet,data/SNB1-parquet/post_hascreator_person.parquet,0.2502122,0.2689394,0.8450328540319137,0,950027,1.0,950027,1.0,5.0343537604720705,1,1,601383,595365,1.0101080849562871,161.8450504919494,0.0,1.0101080849562871,1551410,1.0,0.0101080849562873,1.0101080849562871,1.0,5.0343537604720705,3,0.0,1.579737039457384,0.0,0.0,0.0,0.0,0.2502122
snb-sf-10,False,parquet,Forum_hasModerator_Person_r,Forum_containerOf_Post,Post_hasCreator_Person,data/SNB10-parquet/forum_hasmoderator_person.parquet,data/SNB10-parquet/forum_containerof_post.parquet,data/SNB10-parquet/post_hascreator_person.parquet,2.0618138000000004,8.834236800000001,0.4559665694572558,0,8273491,1.0,8273491,1.0,1.0264818079816609,8273491,8273491,667539,68667,9.721394556337104,21.304828631735376,1589574.5,9.721394556337104,8941030,1.0,8.721394556337104,9.721394556337104,1.0,1.0264818079816609,3,0.3555685418794032,12.394018926235022,0.1921286310700042,2.381245889753258,0.1921286310700042,2.381245889753258,2.0618138000000004
snb-sf-3,False,parquet,Message_replyOf_Message,Comment_replyOf_Comment,Comment_replyOf_Comment,data/SNB3-parquet/message_replyof_message.parquet,data/SNB3-parquet/comment_replyof_comment.parquet,data/SNB3-parquet/comment_replyof_comment.parquet,0.7972415999999999,0.9405746,0.8271714763991406,0,2424988,1.0,1096195,2.212186700358969,3.4150478270407936,1,1,705311,705311,1.0,3.5458173770152457,2705011.0,2.212186700358969,3130299,2.212186700358969,1.212186700358969,2.212186700358969,1.0,3.4150478270407936,2,1.728276436212643,3.4381825889572117,1.1154739734794563,3.8352031940519855,1.1154739734794563,3.8352031940519855,0.7972415999999999
snb-sf-10,False,parquet,Person_knows_Person_r,Person_isLocatedIn_City,Person_isLocatedIn_City_r,data/SNB10-parquet/person_knows_person.parquet,data/SNB10-parquet/person_islocatedin_city.parquet,data/SNB10-parquet/person_islocatedin_city.parquet,0.4814786,0.5923688,0.7924214480413398,0,68662,68662.0,1343,51.12583767684289,61.63109143339839,1,1,3605207,3605207,1.0,3634.086659656436,230192189.5,51.12583767684289,3673869,1.0,50.12583767684289,51.12583767684289,1.0,61.63109143339839,3,125.31322673726254,0.0190452309673203,3352.5412819317817,63.849923041866944,63.849923041866944,3352.5412819317817,0.4814786
snb-sf-1,False,parquet,Person_knows_Person_r,Comment_hasCreator_Person_r,Person_likes_Comment_r,data/SNB1-parquet/person_knows_person.parquet,data/SNB1-parquet/comment_hascreator_person.parquet,data/SNB1-parquet/person_likes_comment.parquet,5.088807999999999,6.6162088,0.6986155468183293,0,173014,173014.0,8836,19.580579447713895,88.27646317639035,1,1,45949764,28129131,1.6335294538604836,4359.037487961853,87184984.5,31.985453251495898,46122778,1.6335294538604836,17.947049993853415,19.580579447713895,1.6335294538604836,88.27646317639035,3,3.7805608543353566,0.0037652859326981,503.9186684314564,1.8973978734689476,1.8973978734689476,503.9186684314564,5.088807999999999
snb-sf-3,False,parquet,Person_knows_Person_r,Person_workAt_Company,Person_workAt_Company_r,data/SNB3-parquet/person_knows_person.parquet,data/SNB3-parquet/person_workat_company.parquet,data/SNB3-parquet/person_workat_company.parquet,0.7063712000000001,1.058498,0.6731556793155338,0,53983,53983.00000000001,1572,34.340330788804074,143.49821240020006,1,1,7724614,6620106,1.166841437282122,130067.70176658666,2474128945.0,40.06972093435166,7778597,1.166841437282122,33.17348935152195,34.340330788804074,1.166841437282122,143.49821240020006,3,636.1375823943572,0.0069884398107141,45831.63116166201,320.2915958001267,320.2915958001267,45831.63116166201,0.7063712000000001
snb-sf-10,False,parquet,Comment_replyOf_Comment_r,Comment_replyOf_Post,Comment_replyOf_Post_r,data/SNB10-parquet/comment_replyof_comment.parquet,data/SNB10-parquet/comment_replyof_post.parquet,data/SNB10-parquet/comment_replyof_post.parquet,5.609161000000001,6.7050618,0.6237068378679639,0,9921857,1.0,2169683,4.572952362165348,5.2731308262152945,1,1,8274158,3734301,2.215718015232302,3.2458853215034087,458220.5,10.132372931648872,18196015,4.572952362165348,2.3572343469330463,4.572952362165348,2.215718015232302,3.2458853215034087,3,0.0503649288044662,1.1991379666668198,0.0461829373271555,0.0553797135611865,0.0461829373271555,0.0553797135611865,5.609161000000001
snb-sf-1,False,parquet,Message_replyOf_Message_r,Message_replyOf_Message_r,Message_replyOf_Message_r,data/SNB1-parquet/message_replyof_message.parquet,data/SNB1-parquet/message_replyof_message.parquet,data/SNB1-parquet/message_replyof_message.parquet,0.4250446,0.7891648,0.539599803682452,0,1738743,1.0,1738743,1.0,4.214679225164386,1738743,1,1738743,566700,3.0681895182636314,4.214679225164386,7328244.0,3.0681895182636314,3477486,3.0681895182636314,2.0681895182636314,3.0681895182636314,1.0,4.214679225164386,1,4.214679225164386,1.0,4.214679225164386,4.214679225164386,4.214679225164386,4.214679225164386,0.4250446
snb-sf-3,False,parquet,Comment_hasTag_Tag_r,Comment_replyOf_Post,Post_hasTag_Tag,data/SNB3-parquet/comment_hastag_tag.parquet,data/SNB3-parquet/comment_replyof_post.parquet,data/SNB3-parquet/post_hastag_tag.parquet,2.1981078,2.4152114,1.0079961633823866,1,2305927,1.0,696022,3.313008784205097,2581.629319575165,1,1,9697085,9697085,1.0,29.90516737761915,0.0,3.313008784205097,12003012,1.0,2.313008784205097,3.313008784205097,1.0,29.90516737761915,3,0.0,0.2377958943331939,0.0,0.0,0.0,0.0,2.1981078
snb-sf-3,False,parquet,Person_workAt_Company,Person_workAt_Company_r,Person_knows_Person_r,data/SNB3-parquet/person_workat_company.parquet,data/SNB3-parquet/person_workat_company.parquet,data/SNB3-parquet/person_knows_person.parquet,0.6864148,1.0175838,0.7066683385848448,0,53983,53983.00000000001,1572,34.340330788804074,143.49821240020006,1,1,7724614,6620106,1.166841437282122,130067.70176658666,2474128945.0,40.06972093435166,7778597,1.166841437282122,33.17348935152195,34.340330788804074,1.166841437282122,143.49821240020006,3,636.1375823943572,0.0069884398107141,45831.63116166201,320.2915958001267,320.2915958001267,45831.63116166201,0.6864148
snb-sf-10,False,parquet,Comment_replyOf_Comment,Comment_replyOf_Comment,Message_replyOf_Message_r,data/SNB10-parquet/comment_replyof_comment.parquet,data/SNB10-parquet/comment_replyof_comment.parquet,data/SNB10-parquet/message_replyof_message.parquet,2.7623016,3.1988716000000004,0.836407324529427,0,8274110,1.0,3734279,2.215718214948589,3.2455078552255165,1,1,2416193,2416193,1.0,3.4345497234699383,9131016.5,2.215718214948589,10690303,2.215718214948589,1.2157182149485886,2.215718214948589,1.0,3.2455078552255165,2,1.7082802049670622,3.424440845578147,1.103564794279989,3.77909235727444,1.103564794279989,3.77909235727444,2.7623016
snb-sf-3,False,parquet,Comment_hasCreator_Person,Post_hasCreator_Person_r,Comment_replyOf_Post_r,data/SNB3-parquet/comment_hascreator_person.parquet,data/SNB3-parquet/post_hascreator_person.parquet,data/SNB3-parquet/comment_replyof_post.parquet,2.8330254,1.1806278,2.347355640165289,1,2873398,1.0,2873398,1.0,256.4843464079811,1,1,2918539,2918539,1.0,6.375187722350121,567804.5,1.0,5791937,1.0,0.0,1.0,1.0,6.375187722350121,3,0.1960672224162659,0.9845330146350624,0.1976073276309094,0.1945509379864377,0.1945509379864377,0.1976073276309094,2.8330254
snb-sf-1,False,parquet,Person_studyAt_University,Person_studyAt_University_r,Person_knows_Person,data/SNB1-parquet/person_studyat_university.parquet,data/SNB1-parquet/person_studyat_university.parquet,data/SNB1-parquet/person_knows_person.parquet,0.0407166,0.0476466,0.8485276648952799,0,8290,8290.0,1302,6.367127496159754,41.87599517490953,1,1,315184,315184,1.0,9230.990116884106,28917092.0,6.367127496159754,323474,1.0,5.367127496159754,6.367127496159754,1.0,41.87599517490953,3,178.79082708347502,0.0263020965531245,3488.1896260554886,91.7467003401188,91.7467003401188,3488.1896260554886,0.0407166
snb-sf-1,False,parquet,Person_likes_Comment,Comment_hasCreator_Person,Person_knows_Person,data/SNB1-parquet/person_likes_comment.parquet,data/SNB1-parquet/comment_hascreator_person.parquet,data/SNB1-parquet/person_knows_person.parquet,5.2752204,12.4720618,0.7218957671497752,0,173014,173014.0,8836,19.580579447713895,88.27646317639035,1,1,45949764,28129131,1.6335294538604836,4359.037487961853,87184984.5,31.985453251495898,46122778,1.6335294538604836,17.947049993853415,19.580579447713895,1.6335294538604836,88.27646317639035,3,3.7805608543353566,0.0037652859326981,503.9186684314564,1.8973978734689476,1.8973978734689476,503.9186684314564,5.2752204
